"","SessionName","Trap","StartDate","Operation","Speed","SillDepth","DepthUnits","TagTemp","SessionNote"
"1129","DAV15183.MC2","MARTR2",2015-07-02 07:45:00,"1.0",6,124,NA,11,NA
"1130","DAV15184.MC2","MARTR2",2015-07-03 08:29:00,"1.0",6,124,NA,11,NA
"1131","DAV15185.MC2","MARTR2",2015-07-04 07:06:00,"1.0",6,124,NA,11,NA
"1132","DAV15186.MC2","MARTR2",2015-07-05 12:23:00,"1.0",4,124,NA,14,NA
"1133","DAV15187.MC2","MARTR2",2015-07-06 09:14:00,"1.0",4,124,NA,12,NA
"1134","DAV15188.MC2","MARTR2",2015-07-07 09:07:00,"1.0",4,124,NA,12,NA
"1135","DAV15189.MC2","MARTR2",2015-07-08 08:40:00,"1.0",4,124,NA,10,NA
"1136","DAV15190.MC2","MARTR2",2015-07-09 11:43:00,"1.0",4,124,NA,13,NA
"1137","DAV15191.MC2","MARTR2",2015-07-10 09:14:00,"1.0",4,124,NA,11,NA
"1138","DAV15192.MC2","MARTR2",2015-07-11 10:16:00,"1.0",4,124,NA,14,NA
"1139","DAV15193.MC2","MARTR2",2015-07-12 09:19:00,"1.0",5,123,NA,13,"Lots of debris in trap due to heavy rain. Moved trap towards inner bank aprox 4 ft to avoid fish mortality."
"1140","DAV15194.MC2","MARTR2",2015-07-13 10:50:00,"1.0",4,123,NA,13,NA
"1141","DAV15195.MC2","MARTR2",2015-07-14 09:02:00,"1.0",4,123,NA,10,NA
"1142","DAV15196.MC2","MARTR2",2015-07-15 08:28:00,"1.0",4,122,NA,11,"muddy water from beaver creek"
"1143","DAV15197.MC2","MARTR2",2015-07-16 08:25:00,"1.0",4,123,NA,10,NA
"1144","DAV15198.MC2","MARTR2",2015-07-17 07:33:00,"1.0",4,124,NA,9,"moved trap to middle of river"
"1145","DAV15199.MC2","MARTR2",2015-07-18 08:04:00,"1.0",4,124,NA,9,NA
"1146","DAV15200.MC2","MARTR2",2015-07-19 13:21:00,"1.0",7,125,NA,16,NA
"1147","DAV15201.MC2","MARTR2",2015-07-20 09:00:00,"1.0",4,125,NA,11,NA
"1148","DAV15202.MC2","MARTR2",2015-07-21 08:49:00,"1.0",4,125,NA,11,NA
"1149","DAV15203.MC2","MARTR2",2015-07-22 11:40:00,"1.0",4,126,NA,15,NA
"1150","DAV15204.MC2","MARTR2",2015-07-23 10:31:00,"1.0",4,125,NA,14,NA
"1151","DAV15205.MC2","MARTR2",2015-07-24 10:54:00,"1.0",4,125,NA,14,NA
"1152","DAV15206.MC2","MARTR2",2015-07-25 08:18:00,"1.0",4,126,NA,10,NA
"1153","DAV15207.MC2","MARTR2",2015-07-26 10:04:00,"1.0",4,126,NA,12,NA
"1154","DAV15208.MC2","MARTR2",2015-07-27 10:54:00,"1.0",4,125,NA,11,NA
"1155","DAV15209.MC2","MARTR2",2015-07-28 11:12:00,"1.0",4,125,NA,10,"was having problems with the battery, used upper marsh''s battery to get the job done"
"1156","DAV15210.MC2","MARTR2",2015-07-29 08:03:00,"1.0",4,125,NA,8,NA
"1157","DAV15211.MC2","MARTR2",2015-07-30 07:54:00,"1.0",4,125,NA,8,NA
"1158","DAV15212.MC2","MARTR2",2015-07-31 07:58:00,"1.0",4,126,NA,10,"moved trap more to middle of river because trap box was rubbing on a rock"
"1159","DAV15213.MC2","MARTR2",2015-08-01 08:00:00,"1.0",4,126,NA,10,NA
"1160","DAV15214.MC2","MARTR2",2015-08-02 10:15:00,"1.0",4,126.5,NA,13,"INSTALLED NEW SOLAR CONTROLLER"
"1161","DAV15215.MC2","MARTR2",2015-08-03 08:07:00,"1.0",4,126.5,NA,12,NA
"1162","DAV15216.MC2","MARTR2",2015-08-04 08:09:00,"1.0",4,126,NA,11,NA
"1163","DAV15217.MC2","MARTR2",2015-08-05 10:15:00,"1.0",4,126,NA,13,NA
"1164","DAV15218.MC2","MARTR2",2015-08-06 13:57:00,"1.0",4,124,NA,16,NA
"1165","DAV15219.MC2","MARTR2",2015-08-07 10:17:00,"1.0",4,125,NA,11,NA
"1166","DAV15220.MC2","MARTR2",2015-08-08 09:04:00,"0.5",0,125,NA,12,"TRAP JAMMED WITH LOG. REMOVED DEBRIS."
"1167","DAV15221.MC2","MARTR2",2015-08-09 08:41:00,"1.0",4,125,NA,10,NA
"1168","DAV15222.MC2","MARTR2",2015-08-10 09:32:00,"1.0",3,125,NA,11,NA
"1169","DAV15223.MC2","MARTR2",2015-08-11 09:35:00,"1.0",3,125,NA,11,NA
"1170","DAV15224.MC2","MARTR2",2015-08-12 08:06:00,"1.0",3,125,NA,11,"moved trap up 25ft"
"1171","DAV15225.MC2","MARTR2",2015-08-13 07:41:00,"1.0",5,125,NA,10,NA
"1172","DAV15226.MC2","MARTR2",2015-08-14 07:30:00,"1.0",5,125,NA,10,NA
"1173","DAV15227.MC2","MARTR2",2015-08-15 08:25:00,"1.0",5,125,NA,10,NA
"1174","DAV15228.MC2","MARTR2",2015-08-16 12:56:00,"1.0",6,125,NA,15,NA
"1175","DAV15229.MC2","MARTR2",2015-08-17 11:10:00,"1.0",6,125,NA,12,NA
"1176","DAV15230.MC2","MARTR2",2015-08-18 11:00:00,"1.0",6,125,NA,12,NA
"1177","DAV15231.MC2","MARTR2",2015-08-19 07:59:00,"1.0",5,125,NA,8,NA
"1178","DAV15232.MC2","MARTR2",2015-08-20 07:31:00,"1.0",6,125,NA,8,NA
"1179","DAV15233.MC2","MARTR2",2015-08-21 08:24:00,"1.0",6,125,NA,9,NA
"1180","DAV15234.MC2","MARTR2",2015-08-22 08:50:00,"1.0",5,126,NA,9,NA
"1181","DAV15235.MC2","MARTR2",2015-08-23 08:10:00,"1.0",6,126,NA,7,NA
"1182","DAV15236.MC2","MARTR2",2015-08-24 08:20:00,"1.0",5,126,NA,8,NA
"1183","DAV15237.MC2","MARTR2",2015-08-25 08:23:00,"1.0",5,126,NA,9,NA
"1184","DAV15238.MC2","MARTR2",2015-08-26 07:17:00,"1.0",5,126,NA,8,NA
"1185","DAV15240.MC2","MARTR2",2015-08-28 08:04:00,"1.0",5,126,NA,9,NA
"1186","DAV15241.MC2","MARTR2",2015-08-29 13:04:00,"1.0",5,126,NA,16,NA
"1187","DAV15242.MC2","MARTR2",2015-08-30 10:14:00,"1.0",5,126,NA,12,NA
"1188","DAV15243.MC2","MARTR2",2015-08-31 08:00:00,"1.0",5,126,NA,7,NA
"1189","DAV15244.MC2","MARTR2",2015-09-01 08:15:00,"1.0",5,126,NA,7,NA
"1190","DAV15245.MC2","MARTR2",2015-09-02 08:22:00,"1.0",5,126,NA,8,NA
"1191","DAV15246.MC2","MARTR2",2015-09-03 08:20:00,"1.0",5,126,NA,9,NA
"1192","DAV15247.MC2","MARTR2",2015-09-04 08:20:00,"1.0",NA,NA,NA,9,NA
"1193","DAV15248.MC2","MARTR2",2015-09-05 07:36:00,"1.0",5,126,NA,8,"CHINOOK MTR''S FOUND ON TRAP LID"
"1194","DAV15249.MC2","MARTR2",2015-09-06 07:30:00,"1.0",5,126,NA,5,NA
"1195","DAV15250.MC2","MARTR2",2015-09-07 10:52:00,"1.0",5,126,NA,7,NA
"1196","DAV15251.MC2","MARTR2",2015-09-08 06:55:00,"1.0",5,126,NA,5,NA
"1197","DAV15252.MC2","MARTR2",2015-09-09 09:05:00,"1.0",5,126,NA,8,NA
"1198","DAV15253.MC2","MARTR2",2015-09-10 15:09:00,"1.0",5,126,NA,15,"problems with p3"
"1199","DAV15254.MC2","MARTR2",2015-09-11 07:38:00,"1.0",5,126,NA,6,NA
"1200","DAV15255.MC2","MARTR2",2015-09-12 08:38:00,"1.0",5,126,NA,6,NA
"1201","DAV15256.MC2","MARTR2",2015-09-13 13:48:00,"1.0",5,126,NA,15,NA
"1202","DAV15257.MC2","MARTR2",2015-09-14 08:02:00,"1.0",5,126,NA,7,NA
"1203","DAV15258.MC2","MARTR2",2015-09-15 11:22:00,"1.0",6,123,NA,10,"MORTALITY CAUSED BY WEASEL PREDATION"
"1204","DAV15259.MC2","MARTR2",2015-09-16 11:00:00,"1.0",6,122,NA,8,NA
"1205","DAV15260.MC2","MARTR2",2015-09-17 09:10:00,"1.0",5,123,NA,7,"Caught weasel in live trap / relocated to campground on Beaver creek."
"1206","DAV15261.MC2","MARTR2",2015-09-18 08:28:00,"1.0",5,123,NA,7,NA
"1207","DAV15262.MC2","MARTR2",2015-09-19 10:46:00,"1.0",5,124,NA,7,NA
"1208","DAV15263.MC2","MARTR2",2015-09-20 10:02:00,"1.0",5,124,NA,7,NA
"1209","DAV15264.MC2","MARTR2",2015-09-21 09:49:00,"1.0",5,124,NA,7,NA
"1210","DAV15265.MC2","MARTR2",2015-09-22 09:26:00,"1.0",5,124,NA,7,NA
"1211","DAV15266.MC2","MARTR2",2015-09-23 09:52:00,"1.0",5,125,NA,6,NA
"1212","DAV15267.MC2","MARTR2",2015-09-24 08:58:00,"1.0",5,125,NA,6,NA
"1213","DAV15268.MC2","MARTR2",2015-09-25 08:52:00,"1.0",5,125,NA,6,NA
"1214","DAV15269.MC2","MARTR2",2015-09-26 07:47:00,"1.0",5,126,NA,7,NA
"1215","DAV15270.MC2","MARTR2",2015-09-27 08:04:00,"1.0",5,126,NA,7,NA
"1216","DAV15271.MC2","MARTR2",2015-09-28 07:30:00,"1.0",5,126,NA,3,NA
"1217","DAV15272.MC2","MARTR2",2015-09-29 07:27:00,"1.0",5,126,NA,3,NA
"1218","DAV15273.MC2","MARTR2",2015-09-30 08:30:00,"1.0",5,126,NA,2,NA
"1219","DAV15274.MC2","MARTR2",2015-10-01 08:08:00,"1.0",5,126,NA,8,NA
"1220","DAV15275.MC2","MARTR2",2015-10-02 08:46:00,"1.0",5,126,NA,7,NA
"1221","DAV15276.MC2","MARTR2",2015-10-03 09:55:00,"1.0",5,126,NA,5,NA
"1222","DAV15277.MC2","MARTR2",2015-10-04 08:37:00,"1.0",5,126,NA,3,NA
"1223","DAV15278.MC2","MARTR2",2015-10-05 08:49:00,"1.0",5,126,NA,4,NA
"1224","DAV15279.MC2","MARTR2",2015-10-06 09:52:00,"1.0",5,126,NA,7,NA
"1225","DAV15280.MC2","MARTR2",2015-10-07 09:47:00,"1.0",5,126,NA,6,NA
"1226","DAV15281.MC2","MARTR2",2015-10-08 09:42:00,"1.0",5,126,NA,7,NA
"1227","DAV15282.MC2","MARTR2",2015-10-09 09:53:00,"1.0",5,126,NA,6,NA
"1228","DAV15283.MC2","MARTR2",2015-10-10 08:53:00,"1.0",5,126,NA,6,NA
"1229","DAV15284.MC2","MARTR2",2015-10-11 15:39:00,"1.0",5,127,NA,11,NA
"1230","DAV15285.MC2","MARTR2",2015-10-12 12:10:00,"1.0",5,127,NA,7,NA
"1231","DAV15286.MC2","MARTR2",2015-10-13 10:38:00,"1.0",4,127,NA,6,NA
"1232","DAV15287.MC2","MARTR2",2015-10-14 09:18:00,"1.0",4,127,NA,5,NA
"1233","DAV15288.MC2","MARTR2",2015-10-15 10:51:00,"1.0",4,127,NA,5,NA
"1234","DAV15289.MC2","MARTR2",2015-10-16 10:47:00,"1.0",4,127,NA,5,NA
"1235","DAV15290.MC2","MARTR2",2015-10-17 11:03:00,"1.0",4,127,NA,5,NA
"1236","DAV15291.MC2","MARTR2",2015-10-18 13:21:00,"1.0",4,127,NA,10,NA
"1237","DAV15292.MC2","MARTR2",2015-10-19 11:24:00,"1.0",4,127,NA,9,NA
"1238","DAV15293.MC2","MARTR2",2015-10-20 09:25:00,"1.0",4,127,NA,7,NA
"1239","DAV15294.MC2","MARTR2",2015-10-21 09:12:00,"1.0",5,126,NA,4,NA
"1240","DAV15295.MC2","MARTR2",2015-10-22 09:33:00,"1.0",5,NA,NA,4,NA
"1241","DAV15296.MC2","MARTR2",2015-10-23 10:58:00,"1.0",5,NA,NA,4,NA
"1242","DAV15297.MC2","MARTR2",2015-10-24 10:00:00,"1.0",4,NA,NA,0,NA
"1243","DAV15298.MC2","MARTR2",2015-10-25 16:44:00,"1.0",4,127,NA,5,NA
"1244","DAV15299.MC2","MARTR2",2015-10-26 12:04:00,"1.0",4,127,NA,6,NA
"1245","DAV15300.MC2","MARTR2",2015-10-27 13:43:00,"1.0",4,127,NA,5,NA
"1246","DAV15301.MC2","MARTR2",2015-10-28 10:57:00,"1.0",4,127,NA,4,NA
"1247","DAV15302.MC2","MARTR2",2015-10-29 11:03:00,"1.0",4,127,NA,6,NA
"1248","DAV15303.MC2","MARTR2",2015-10-30 11:19:00,"1.0",4,127,NA,4,NA
"1249","DAV15304.MC2","MARTR2",2015-10-31 11:01:00,"1.0",5,124,NA,5,NA
"1250","DAV15305.MC2","MARTR2",2015-11-01 10:53:00,"1.0",8,120,NA,7,"MOVED TRAP 2 FT OUT OF THALWAG TO AVOID HIGH WATER"
"1251","DAV15306.MC2","MARTR2",2015-11-02 10:39:00,"1.0",6,124,NA,6,"LAST DAY TRAPPING"
"1252","NPM16083.MC2","MARTR2",2016-03-23 11:52:00,"1.0",4,NA,NA,1,NA
"1253","NPM16084.MC2","MARTR2",2016-03-24 12:17:00,"1.0",4,NA,NA,1.5,NA
"1254","NPM16085.MC2","MARTR2",2016-03-25 11:40:00,"1.0",4,NA,NA,0,NA
"1255","NPM16086.MC2","MARTR2",2016-03-26 12:00:00,"0.5",0,NA,NA,1,"Trap frozen"
"1256","NPM16087.MC2","MARTR2",2016-03-27 12:05:00,"1.0",2,NA,NA,0,NA
"1257","NPM16088.MC2","MARTR2",2016-03-28 12:03:00,"0.5",0,NA,NA,0,"trap frozen"
"1258","NPM16089.MC2","MARTR2",2016-03-29 11:17:00,"1.0",4,NA,NA,0,NA
"1259","NPM16090.MC2","MARTR2",2016-03-30 11:19:00,"1.0",4,NA,NA,1,NA
"1260","NPM16091.MC2","MARTR2",2016-03-31 09:39:00,"1.0",3,NA,NA,0,NA
"1261","NPM16092.MC2","MARTR2",2016-04-01 13:12:00,"1.0",5,NA,NA,5,"trap operation normal"
"1262","NPM16093.MC2","MARTR2",2016-04-02 10:57:00,"1.0",6,NA,NA,1,"trap operation normal"
"1263","NPM16094.MC2","MARTR2",2016-04-03 10:32:00,"1.0",6,NA,NA,2,"trap operation normal"
"1264","NPM16095.MC2","MARTR2",2016-04-04 10:34:00,"1.0",6,NA,NA,1,"trap operation normal"
"1265","NPM16096.MC2","MARTR2",2016-04-05 12:14:00,"1.0",6,NA,NA,3,NA
"1266","NPM16097.MC2","MARTR2",2016-04-06 12:09:00,"1.0",6,NA,NA,2,NA
"1267","NPM16098.MC2","MARTR2",2016-04-07 11:36:00,"1.0",7,NA,NA,3,NA
"1268","NPM16099.MC2","MARTR2",2016-04-08 12:13:00,"1.0",8,NA,NA,4,NA
"1269","NPM16100.MC2","MARTR2",2016-04-09 11:58:00,"1.0",9,NA,NA,3,NA
"1270","NPM16101.MC2","MARTR2",2016-04-10 12:32:00,"1.0",10,NA,NA,5,"Moved trap downstream"
"1271","NPM16102.MC2","MARTR2",2016-04-11 09:16:00,"1.0",9,NA,NA,1,NA
"1272","NPM16103.MC2","MARTR2",2016-04-12 09:17:00,"1.0",9,NA,NA,1,NA
"1273","NPM16104.MC2","MARTR2",2016-04-13 09:25:00,"1.0",11,NA,NA,0.5,NA
"1274","NPM16105.MC2","MARTR2",2016-04-14 10:23:00,"0.5",0,NA,NA,0,"Log stuck between cone and pontoon."
"1275","NPM16106.MC2","MARTR2",2016-04-15 12:18:00,"1.0",11,NA,NA,1.5,"trap operation normal"
"1276","NPM16107.MC2","MARTR2",2016-04-16 11:21:00,"1.0",9,NA,NA,1,"trap operation normal"
"1277","NPM16108.MC2","MARTR2",2016-04-17 11:16:00,"1.0",9,NA,NA,1,"trap operation normal"
"1278","NPM16109.MC2","MARTR2",2016-04-18 10:57:00,"1.0",10,NA,NA,1,"trap operation normal"
"1279","NPM16110.MC2","MARTR2",2016-04-19 10:04:00,"1.0",9,NA,NA,1.5,NA
"1280","NPM16111.MC2","MARTR2",2016-04-20 09:18:00,"1.0",9,NA,NA,1,NA
"1281","NPM16112.MC2","MARTR2",2016-04-21 09:00:00,"1.0",4,NA,NA,0,"RPM 4 then 11; cone and trap box clogged with debris, back of trap underwater."
"1282","NPM16113.MC2","MARTR2",2016-04-22 08:00:00,"0.5",0,NA,NA,1,"Trees anchoring static line broke, trap downstream and underwater."
"1283","NPM16114.MC2","MARTR2",2016-04-23 08:45:00,"0.0",0,NA,NA,1,"Bruce and I hiked the Beaver Ck drainage in order to access the static line. Trap is secured next to the bank on tent side of river, static line and pully out of river and stored next to anchor tree on opposite bank. Trap out of commission."
"1284","NPM16115.MC2","MARTR2",2016-04-24 10:30:00,"0.0",0,NA,NA,2,NA
"1285","NPM16116.MC2","MARTR2",2016-04-25 10:45:00,"0.0",0,NA,NA,2,NA
"1286","NPM16117.MC2","MARTR2",2016-04-26 11:00:00,"0.0",0,NA,NA,3,NA
"1287","NPM16118.MC2","MARTR2",2016-04-27 10:30:00,"0.0",0,NA,NA,2,NA
"1288","NPM16119.MC2","MARTR2",2016-04-28 09:00:00,"0.0",0,NA,NA,0.5,NA
"1289","NPM16120.MC2","MARTR2",2016-04-29 14:05:00,"0.0",0,NA,NA,3,"trap not fishing due to loss of tree anchoring static cable"
"1290","NPM16121.MC2","MARTR2",2016-04-30 11:40:00,"0.0",0,NA,NA,2,"tree achoring static cable broke; cone pulled to shore"
"1291","NPM16122.MC2","MARTR2",2016-05-01 11:20:00,"0.0",0,NA,NA,2,"trap pulled to shore"
"1292","NPM16123.MC2","MARTR2",2016-05-02 10:30:00,"0.0",0,NA,NA,1,"trap pulled to shore"
"1293","NPM16124.MC2","MARTR2",2016-05-03 11:45:00,"0.0",0,NA,NA,5,NA
"1294","NPM16125.MC2","MARTR2",2016-05-04 09:00:00,"0.0",0,NA,NA,1,NA
"1295","NPM16126.MC2","MARTR2",2016-05-05 09:00:00,"0.0",0,NA,NA,2,NA
"1296","NPM16127.MC2","MARTR2",2016-05-06 08:45:00,"0.0",0,NA,NA,3,NA
"1297","NPM16128.MC2","MARTR2",2016-05-07 10:00:00,"0.0",0,NA,NA,3.5,NA
"1298","NPM16129.MC2","MARTR2",2016-05-08 10:00:00,"0.0",0,NA,NA,3,NA
"1299","NPM16130.MC2","MARTR2",2016-05-09 10:00:00,"0.0",0,NA,NA,2,NA
"1300","NPM16131.MC2","MARTR2",2016-05-10 09:00:00,"0.0",0,NA,NA,2,NA
"1301","NPM16132.MC2","MARTR2",2016-05-11 08:55:00,"0.0",0,NA,NA,1,NA
"1302","NPM16133.MC2","MARTR2",2016-05-12 08:40:00,"0.0",0,NA,NA,2,NA
"1303","NPM16134.MC2","MARTR2",2016-05-13 11:10:00,"0.0",NA,NA,NA,4,"trap pulled to shore"
"1304","NPM16135.MC2","MARTR2",2016-05-14 11:50:00,"0.0",0,NA,NA,4,"trap pulled to shore"
"1305","NPM16136.MC2","MARTR2",2016-05-15 11:45:00,"0.0",0,NA,NA,4,"trap pulled to shore"
"1306","NPM16137.MC2","MARTR2",2016-05-16 10:30:00,"0.0",0,NA,NA,4,"trap pulled to shore"
"1307","NPM16138.MC2","MARTR2",2016-05-17 10:00:00,"0.0",0,NA,NA,3,NA
"1308","NPM16139.MC2","MARTR2",2016-05-18 08:45:00,"0.0",0,NA,NA,2,NA
"1309","NPM16140.MC2","MARTR2",2016-05-19 08:45:00,"0.0",0,NA,NA,3,NA
"1310","NPM16141.MC2","MARTR2",2016-05-20 09:00:00,"0.0",0,NA,NA,1,NA
"1311","NPM16142.MC2","MARTR2",2016-05-21 09:15:00,"0.0",0,NA,NA,1,NA
"1312","NPM16143.MC2","MARTR2",2016-05-22 10:00:00,"0.0",0,NA,NA,1,NA
"1313","NPM16144.MC2","MARTR2",2016-05-23 08:45:00,"0.0",0,NA,NA,2,NA
"1314","NPM16145.MC2","MARTR2",2016-05-24 11:07:00,"0.0",0,NA,NA,1,NA
"1315","NPM16146.MC2","MARTR2",2016-05-25 09:45:00,"0.0",0,NA,NA,3,NA
"1316","NPM16147.MC2","MARTR2",2016-05-26 09:50:00,"0.0",0,NA,NA,3,NA
"1317","NPM16148.MC2","MARTR2",2016-05-27 09:14:00,"0.0",0,NA,NA,5,"Trap not fishing"
"1318","NPM16149.MC2","MARTR2",2016-05-28 10:00:00,"0.0",0,NA,NA,5,"Trap not fishing"
"1319","NPM16150.MC2","MARTR2",2016-05-29 10:51:00,"0.0",0,NA,NA,5,"Trap not fishing"
"1320","NPM16151.MC2","MARTR2",2016-05-30 10:31:00,"0.0",0,NA,NA,5,"Trap not fishing"
"1321","NPM16152.MC2","MARTR2",2016-05-31 10:35:00,"0.0",0,NA,NA,3,NA
"1322","NPM16153.MC2","MARTR2",2016-06-01 09:45:00,"0.0",0,NA,NA,5,NA
"1323","NPM16154.MC2","MARTR2",2016-06-02 10:00:00,"0.0",0,NA,NA,6,NA
"1324","NPM16155.MC2","MARTR2",2016-06-03 11:10:00,"0.0",0,NA,NA,6,NA
"1325","NPM16156.MC2","MARTR2",2016-06-04 09:45:00,"0.0",0,NA,NA,6,NA
"1326","NPM16157.MC2","MARTR2",2016-06-05 11:00:00,"0.0",0,NA,NA,8,NA
"1327","NPM16158.MC2","MARTR2",2016-06-06 10:00:00,"0.0",0,NA,NA,7,NA
"1328","NPM16159.MC2","MARTR2",2016-06-07 09:45:00,"0.0",0,NA,NA,6,NA
"1329","NPM16160.MC2","MARTR2",2016-06-08 09:30:00,"0.0",0,NA,NA,6,NA
"1330","NPM16161.MC2","MARTR2",2016-06-09 09:45:00,"0.0",0,NA,NA,6,NA
"1331","NPM16162.MC2","MARTR2",2016-06-10 11:16:00,"0.0",0,NA,NA,7,"Trap not fishing"
"1332","NPM16163.MC2","MARTR2",2016-06-11 11:18:00,"0.0",0,NA,NA,7,"Trap not fishing"
"1333","NPM16164.MC2","MARTR2",2016-06-12 11:20:00,"0.0",0,NA,NA,7,"Trap not fishing"
"1334","NPM16165.MC2","MARTR2",2016-06-13 11:22:00,"0.0",0,NA,NA,7,"Trap not fishing"
"1335","NPM16166.MC2","MARTR2",2016-06-14 09:50:00,"0.0",0,NA,NA,6,NA
"1336","NPM16167.MC2","MARTR2",2016-06-15 09:00:00,"0.0",0,NA,NA,4,NA
"1337","NPM16168.MC2","MARTR2",2016-06-16 09:00:00,"0.0",0,NA,NA,4,NA
"1338","NPM16169.MC2","MARTR2",2016-06-17 09:00:00,"0.0",0,NA,NA,3,NA
"1339","NPM16170.MC2","MARTR2",2016-06-18 09:30:00,"0.0",0,NA,NA,6,NA
"1340","NPM16171.MC2","MARTR2",2016-06-19 10:00:00,"0.0",0,NA,NA,5,NA
"1341","NPM16172.MC2","MARTR2",2016-06-20 08:45:00,"0.0",0,NA,NA,5,NA
"1342","NPM16173.MC2","MARTR2",2016-06-21 09:00:00,"0.0",0,NA,NA,7,NA
"1343","NPM16174.MC2","MARTR2",2016-06-22 09:35:00,"0.0",0,NA,NA,6,NA
"1344","NPM16175.MC2","MARTR2",2016-06-23 09:40:00,"0.0",0,NA,NA,6,NA
"1345","NPM16176.MC2","MARTR2",2016-06-24 10:40:00,"0.0",0,NA,NA,7,"Trap not fishing"
"1346","NPM16177.MC2","MARTR2",2016-06-25 08:41:00,"0.0",0,NA,NA,6,"Trap not fishing"
"1347","NPM16178.MC2","MARTR2",2016-06-26 10:14:00,"0.0",0,NA,NA,6,"Trap not fishing"
"1348","NPM16179.MC2","MARTR2",2016-06-27 10:52:00,"0.0",0,NA,NA,8,"Trap not fishing"
"1349","NPM16180.MC2","MARTR2",2016-06-28 10:15:00,"0.0",0,NA,NA,8,NA
"1350","NPM16181.MC2","MARTR2",2016-06-29 09:15:00,"0.0",0,NA,NA,8,NA
"1351","NPM16182.MC2","MARTR2",2016-06-30 09:30:00,"0.0",0,NA,NA,9,NA
"1352","NPM16183.MC2","MARTR2",2016-07-01 09:25:00,"0.0",0,NA,NA,8,NA
"1353","NPM16184.MC2","MARTR2",2016-07-02 09:00:00,"0.0",0,NA,NA,8,NA
"1354","NPM16185.MC2","MARTR2",2016-07-03 09:15:00,"0.0",0,NA,NA,8,NA
"1355","NPM16186.MC2","MARTR2",2016-07-04 10:15:00,"0.0",0,NA,NA,9,NA
"1356","NPM16187.MC2","MARTR2",2016-07-05 10:50:00,"0.0",0,NA,NA,8,NA
"1357","NPM16188.MC2","MARTR2",2016-07-06 10:15:00,"0.0",0,NA,NA,7,"Trap is fishing again!"
"1358","NPM16189.MC2","MARTR2",2016-07-07 11:04:00,"1.0",6,NA,NA,9,NA
"1359","NPM16190.MC2","MARTR2",2016-07-08 08:39:00,"1.0",6,NA,NA,8,"LAA003818"
"1360","NPM16191.MC2","MARTR2",2016-07-09 09:12:00,"1.0",6,NA,NA,8,NA
"1361","NPM16192.MC2","MARTR2",2016-07-10 09:31:00,"1.0",6,NA,NA,7.5,NA
"1362","NPM16193.MC2","MARTR2",2016-07-11 09:22:00,"1.0",6,NA,NA,7,"CAR4532"
"1363","NPM16194.MC2","MARTR2",2016-07-12 09:12:00,"1.0",5,NA,NA,7,"LAA003790"
"1364","NPM16195.MC2","MARTR2",2016-07-13 12:16:00,"1.0",5,NA,NA,9,"PIT TAGS LAA002403"
"1365","NPM16196.MC2","MARTR2",2016-07-14 10:34:00,"1.0",5,NA,NA,8,"PIT TAGS LAA003784"
"1366","NPM16197.MC2","MARTR2",2016-07-15 10:55:00,"1.0",5,NA,NA,10.5,NA
"1367","NPM16198.MC2","MARTR2",2016-07-16 10:31:00,"1.0",5,NA,NA,10.5,NA
"1368","NPM16199.MC2","MARTR2",2016-07-17 11:27:00,"1.0",5,NA,NA,9,"LAA003776"
"1369","NPM16200.MC2","MARTR2",2016-07-18 09:29:00,"1.0",4,NA,NA,8,NA
"1370","NPM16201.MC2","MARTR2",2016-07-19 08:26:00,"1.0",4,NA,NA,8.5,"LAA004061; 0AA000116"
"1371","NPM16202.MC2","MARTR2",2016-07-20 10:18:00,"1.0",4,NA,NA,10,NA
"1372","NPM16203.MC2","MARTR2",2016-07-21 09:05:00,"1.0",4,NA,NA,8,"LAA003789"
"1373","NPM16204.MC2","MARTR2",2016-07-22 09:10:00,"1.0",4,NA,NA,9,"LAA003800"
"1374","NPM16205.MC2","MARTR2",2016-07-23 09:02:00,"1.0",4,NA,NA,8,"LAA003783, OAA000117"
"1375","NPM16206.MC2","MARTR2",2016-07-24 09:07:00,"1.0",4,NA,NA,7.5,NA
"1376","NPM16207.MC2","MARTR2",2016-07-25 08:28:00,"1.0",4,NA,NA,7.5,NA
"1377","NPM16208.MC2","MARTR2",2016-07-26 10:47:00,"1.0",NA,NA,NA,7,"Rover didn''t show"
"1378","NPM16209.MC2","MARTR2",2016-07-27 08:30:00,"0.0",0,NA,NA,7,"Hatchery raised cone"
"1379","NPM16210.MC2","MARTR2",2016-07-28 08:30:00,"0.0",0,NA,NA,7,NA
"1380","NPM16211.MC2","MARTR2",2016-07-29 08:30:00,"0.0",0,NA,NA,7,NA
"1381","NPM16212.MC2","MARTR2",2016-07-30 08:30:00,"0.0",0,NA,NA,7,NA
"1382","NPM16213.MC2","MARTR2",2016-07-31 09:00:00,"0.0",0,NA,NA,7,"Lowered cone"
"1383","NPM16214.MC2","MARTR2",2016-08-01 09:58:00,"1.0",3,NA,NA,7,"LAA003812"
"1384","NPM16215.MC2","MARTR2",2016-08-02 10:07:00,"1.0",3,NA,NA,8,"LAA003807"
"1385","NPM16216.MC2","MARTR2",2016-08-03 09:53:00,"1.0",3,NA,NA,8,"LAA003793, OAA000118"
"1386","NPM16217.MC2","MARTR2",2016-08-04 07:52:00,"1.0",3,NA,NA,7,NA
"1387","NPM16218.MC2","MARTR2",2016-08-05 07:33:00,"1.0",3,NA,NA,8,"LAA003791"
